datetime,value
2022-04-25 09:00:00,8974.167649959034
2022-04-25 10:00:00,8976.116087579196
2022-04-25 11:00:00,8976.817148537642
2022-04-25 12:00:00,8978.766879602628
2022-04-25 13:00:00,8979.57212744075
2022-04-25 14:00:00,8980.471559599064
2022-04-25 15:00:00,8981.75472275774
2022-04-25 16:00:00,8983.449828300436
2022-04-25 17:00:00,18386.193324591288
2022-04-25 18:00:00,18386.95323446835
2022-04-25 19:00:00,18390.505134852974
2022-04-25 20:00:00,18392.783232939328
2022-04-25 21:00:00,5411.294462952074
2022-04-25 22:00:00,5410.953306735765
2022-04-25 23:00:00,5411.384585243343
2022-04-26 00:00:00,4518.576057525636
2022-04-26 01:00:00,4518.965475991459
2022-04-26 02:00:00,4518.364758704887
2022-04-26 03:00:00,4519.178938900445
2022-04-26 04:00:00,4520.1142736592365
2022-04-26 05:00:00,4521.4295542792615
2022-04-26 06:00:00,8937.120736895806
2022-04-26 07:00:00,8938.971171229283
2022-04-26 08:00:00,8941.224303995225
2022-04-26 09:00:00,9004.411483614174
2022-04-26 10:00:00,9005.646336655978
2022-04-26 11:00:00,9007.298274899957
2022-04-26 12:00:00,9008.034892134028
2022-04-26 13:00:00,9010.481307385156
2022-04-26 14:00:00,9010.610187574523
2022-04-26 15:00:00,9012.673037180753
2022-04-26 16:00:00,9012.385774414382
2022-04-26 17:00:00,18447.10696492724
2022-04-26 18:00:00,18448.90186973533
2022-04-26 19:00:00,18450.445057097164
2022-04-26 20:00:00,18453.625788211586
2022-04-26 21:00:00,5429.75837631542
2022-04-26 22:00:00,5429.694344712711
2022-04-26 23:00:00,5431.322039896284
2022-04-27 00:00:00,4534.11879362248
2022-04-27 01:00:00,4533.312708981093
2022-04-27 02:00:00,4533.693008836322
2022-04-27 03:00:00,4534.497794780234
2022-04-27 04:00:00,4535.642404887568
2022-04-27 05:00:00,4536.98513021751
2022-04-27 06:00:00,8969.770566462412
2022-04-27 07:00:00,8969.825705971522
2022-04-27 08:00:00,8970.212764361579
2022-04-27 09:00:00,9035.762167744775
2022-04-27 10:00:00,9036.214886931015
2022-04-27 11:00:00,9037.539007339792
2022-04-27 12:00:00,9037.13669318389
2022-04-27 13:00:00,9040.946420056092
2022-04-27 14:00:00,9042.095624288011
2022-04-27 15:00:00,9041.877002059686
2022-04-27 16:00:00,9044.282945754016
2022-04-27 17:00:00,18508.944505845444
2022-04-27 18:00:00,18510.0783689523
2022-04-27 19:00:00,18513.23670479603
2022-04-27 20:00:00,18516.275846050266
2022-04-27 21:00:00,5447.743423532847
2022-04-27 22:00:00,5447.090375933783
2022-04-27 23:00:00,5448.742180435659
2022-04-28 00:00:00,4548.318035364497
2022-04-28 01:00:00,4549.046707492728
2022-04-28 02:00:00,4549.401065562015
2022-04-28 03:00:00,4549.370798262333
2022-04-28 04:00:00,4550.032897287563
2022-04-28 05:00:00,4552.601330631964
2022-04-28 06:00:00,8998.834147369647
2022-04-28 07:00:00,8999.381637845165
2022-04-28 08:00:00,9000.45989069585
2022-04-28 09:00:00,9064.665536423418
2022-04-28 10:00:00,9067.428545631523
2022-04-28 11:00:00,9067.770197602746
2022-04-28 12:00:00,9069.294266364466
2022-04-28 13:00:00,9070.716834200808
2022-04-28 14:00:00,9072.007590797177
2022-04-28 15:00:00,9073.826853911887
2022-04-28 16:00:00,9074.431571840603
2022-04-28 17:00:00,18571.744429770286
2022-04-28 18:00:00,18574.21673892271
2022-04-28 19:00:00,18576.673951627406
2022-04-28 20:00:00,18579.637564463465
2022-04-28 21:00:00,5465.489870173297
2022-04-28 22:00:00,5466.440735163008
2022-04-28 23:00:00,5466.897803511606
2022-04-29 00:00:00,4564.011512226991
2022-04-29 01:00:00,4563.184955428792
2022-04-29 02:00:00,4565.196010092312
2022-04-29 03:00:00,4565.958159882177
2022-04-29 04:00:00,4565.588427721507
2022-04-29 05:00:00,4565.069286420668
2022-04-29 06:00:00,9027.895685915517
2022-04-29 07:00:00,9030.149242395444
2022-04-29 08:00:00,9031.686953741675
2022-04-29 09:00:00,9095.62956137008
2022-04-29 10:00:00,9097.212896102792
2022-04-29 11:00:00,9098.662052948863
2022-04-29 12:00:00,9099.33912071689
2022-04-29 13:00:00,9100.913141679994
2022-04-29 14:00:00,9102.403626502497
2022-04-29 15:00:00,9103.395924485449
2022-04-29 16:00:00,9104.03964902299
2022-04-29 17:00:00,18634.32746717804
2022-04-29 18:00:00,18635.56474767823
2022-04-29 19:00:00,18639.13410771141
2022-04-29 20:00:00,18642.732490677194
2022-04-29 21:00:00,5484.275549865458
2022-04-29 22:00:00,5484.632985159471
2022-04-29 23:00:00,5485.332169081088
2022-04-30 00:00:00,2711.158053667739
2022-04-30 01:00:00,2712.018400767663
2022-04-30 02:00:00,2712.867566719614
2022-04-30 03:00:00,2712.36020559079
2022-04-30 04:00:00,2712.6719903970525
2022-04-30 05:00:00,2713.039783294363
2022-04-30 06:00:00,5353.701418705141
2022-04-30 07:00:00,5354.67361317221
2022-04-30 08:00:00,5356.196933421211
2022-04-30 09:00:00,5393.453473187768
2022-04-30 10:00:00,5393.983899583851
2022-04-30 11:00:00,5394.587292460894
2022-04-30 12:00:00,5394.867643490257
2022-04-30 13:00:00,5395.948682401909
2022-04-30 14:00:00,5396.650096891842
2022-04-30 15:00:00,5397.939662747376
2022-04-30 16:00:00,5397.843116556767
2022-04-30 17:00:00,11039.971192904964
2022-04-30 18:00:00,11040.341541802045
2022-04-30 19:00:00,11042.082756688185
2022-04-30 20:00:00,11043.220647790477
2022-04-30 21:00:00,3255.464154284763
2022-04-30 22:00:00,3256.5279371497836
2022-04-30 23:00:00,3255.5811616396463
2022-05-01 00:00:00,2720.5540957256862
2022-05-01 01:00:00,2722.053245020422
2022-05-01 02:00:00,2721.6755593714115
2022-05-01 03:00:00,2721.746553603234
2022-05-01 04:00:00,2721.69169012728
2022-05-01 05:00:00,2722.307504339317
2022-05-01 06:00:00,5372.269150839308
2022-05-01 07:00:00,5373.579758872222
2022-05-01 08:00:00,5373.283286762258
2022-05-01 09:00:00,5410.149212138628
2022-05-01 10:00:00,5412.085921395226
2022-05-01 11:00:00,5412.341121845839
2022-05-01 12:00:00,5412.899093169437
2022-05-01 13:00:00,5413.8735079021235
2022-05-01 14:00:00,5415.300218766648
2022-05-01 15:00:00,5415.112253345901
2022-05-01 16:00:00,5416.516989838244
2022-05-01 17:00:00,11076.892246542211
2022-05-01 18:00:00,11078.080942922223
2022-05-01 19:00:00,11078.430203373367
2022-05-01 20:00:00,11080.610936802323
2022-05-01 21:00:00,3266.682774813554
2022-05-01 22:00:00,3267.3607231498117
2022-05-01 23:00:00,3266.5379968898337
2022-05-02 00:00:00,4609.464346386671
2022-05-02 01:00:00,4609.85628427841
2022-05-02 02:00:00,4610.515405468676
2022-05-02 03:00:00,4610.994502941218
2022-05-02 04:00:00,4611.683778301729
2022-05-02 05:00:00,4611.967046745288
2022-05-02 06:00:00,9120.284612011917
2022-05-02 07:00:00,9121.416779280307
2022-05-02 08:00:00,9121.354195847205
2022-05-02 09:00:00,9187.09203223137
2022-05-02 10:00:00,9188.352383045389
2022-05-02 11:00:00,9190.071907790709
2022-05-02 12:00:00,9191.58370469041
2022-05-02 13:00:00,9192.099633347081
2022-05-02 14:00:00,9195.007152657307
2022-05-02 15:00:00,9195.613334556692
2022-05-02 16:00:00,9196.294473302945
2022-05-02 17:00:00,18820.850548159233
2022-05-02 18:00:00,18824.622631733753
2022-05-02 19:00:00,18826.563435778335
2022-05-02 20:00:00,18830.471884952814
2022-05-02 21:00:00,5538.935061442535
2022-05-02 22:00:00,5540.198655810537
2022-05-02 23:00:00,5540.393576109222
2022-05-03 00:00:00,4624.250030284277
2022-05-03 01:00:00,4625.447177495697
2022-05-03 02:00:00,4626.318155956472
2022-05-03 03:00:00,4626.875813181857
2022-05-03 04:00:00,4627.769383345656
2022-05-03 05:00:00,4628.537301987079
2022-05-03 06:00:00,9149.737223366748
2022-05-03 07:00:00,9151.499668980661
2022-05-03 08:00:00,9151.974850781186
2022-05-03 09:00:00,9217.795490393404
2022-05-03 10:00:00,9219.44082556679
2022-05-03 11:00:00,9221.738245395836
2022-05-03 12:00:00,9223.016420612395
2022-05-03 13:00:00,9223.695464836508
2022-05-03 14:00:00,9224.279943644184
2022-05-03 15:00:00,9225.895511759787
2022-05-03 16:00:00,9227.925201517875
2022-05-03 17:00:00,18885.907150425835
2022-05-03 18:00:00,18888.509943868336
2022-05-03 19:00:00,18890.874594048455
2022-05-03 20:00:00,18890.896825309563
2022-05-03 21:00:00,5557.4424837865645
2022-05-03 22:00:00,5559.038080609174
2022-05-03 23:00:00,5558.959359864342
2022-05-04 00:00:00,4640.222063026991
2022-05-04 01:00:00,4640.687876455744
2022-05-04 02:00:00,4641.49557076577
2022-05-04 03:00:00,4641.820744893121
2022-05-04 04:00:00,4642.592919433799
2022-05-04 05:00:00,4643.537943659617
2022-05-04 06:00:00,9181.694050458917
2022-05-04 07:00:00,9182.647353794162
2022-05-04 08:00:00,9183.386772381256
2022-05-04 09:00:00,9249.349646976545
2022-05-04 10:00:00,9250.77026994412
2022-05-04 11:00:00,9252.3803117512
2022-05-04 12:00:00,9253.352523278998
2022-05-04 13:00:00,9253.4281783186
2022-05-04 14:00:00,9255.977129434046
2022-05-04 15:00:00,9256.759597287924
2022-05-04 16:00:00,9259.134069778525
2022-05-04 17:00:00,18948.307514486063
2022-05-04 18:00:00,18950.119202348356
2022-05-04 19:00:00,18953.52523397371
2022-05-04 20:00:00,18956.422637360036
2022-05-04 21:00:00,5575.568407631487
2022-05-04 22:00:00,5575.821005075836
2022-05-04 23:00:00,5577.0516552161025
2022-05-05 00:00:00,4655.031082445476
2022-05-05 01:00:00,4656.443266884299
2022-05-05 02:00:00,4657.499050953762
2022-05-05 03:00:00,4656.938050910479
2022-05-05 04:00:00,4659.125770242945
2022-05-05 05:00:00,4658.392855451097
2022-05-05 06:00:00,9212.813211763782
2022-05-05 07:00:00,9214.216259185014
2022-05-05 08:00:00,9214.249653802783
2022-05-05 09:00:00,9279.214309569474
2022-05-05 10:00:00,9281.175380219453
2022-05-05 11:00:00,9282.640973669473
2022-05-05 12:00:00,9283.713875461739
2022-05-05 13:00:00,9285.764295242143
2022-05-05 14:00:00,9286.830134577998
2022-05-05 15:00:00,9287.958507702755
2022-05-05 16:00:00,9289.729983209587
2022-05-05 17:00:00,19011.484993727325
2022-05-05 18:00:00,19015.795674301284
2022-05-05 19:00:00,19017.02830288358
2022-05-05 20:00:00,19019.968990242804
2022-05-05 21:00:00,5594.373645521761
2022-05-05 22:00:00,5595.052563911671
2022-05-05 23:00:00,5596.047172745623
2022-05-06 00:00:00,4671.716232960537
2022-05-06 01:00:00,4672.214619017867
2022-05-06 02:00:00,4672.432643846194
2022-05-06 03:00:00,4673.467278826361
2022-05-06 04:00:00,4673.535417601474
2022-05-06 05:00:00,4673.93056774034
2022-05-06 06:00:00,9242.441693720317
2022-05-06 07:00:00,9244.762972511515
2022-05-06 08:00:00,9245.918571663777
2022-05-06 09:00:00,9311.437259645014
2022-05-06 10:00:00,9312.665211149731
2022-05-06 11:00:00,9313.867208857748
2022-05-06 12:00:00,9315.186937200577
2022-05-06 13:00:00,9316.560942861217
2022-05-06 14:00:00,9317.433003347402
2022-05-06 15:00:00,9319.155388428697
2022-05-06 16:00:00,9321.39571712482
2022-05-06 17:00:00,19074.615337733387
2022-05-06 18:00:00,19077.977381256092
2022-05-06 19:00:00,19080.06801015083
2022-05-06 20:00:00,19085.104313015407
2022-05-06 21:00:00,5613.257046746806
2022-05-06 22:00:00,5614.2721528661805
2022-05-06 23:00:00,5614.6945403850905
2022-05-07 00:00:00,2775.191477681944
2022-05-07 01:00:00,2775.7465231917963
2022-05-07 02:00:00,2776.5627864260014
2022-05-07 03:00:00,2776.6310976924415
2022-05-07 04:00:00,2776.0123269639153
2022-05-07 05:00:00,2777.043235864563
2022-05-07 06:00:00,5479.8939154713735
2022-05-07 07:00:00,5481.153957628094
2022-05-07 08:00:00,5482.645747499676
2022-05-07 09:00:00,5519.70739377306
2022-05-07 10:00:00,5521.2379061835245
2022-05-07 11:00:00,5521.316647176299
2022-05-07 12:00:00,5522.204517226762
2022-05-07 13:00:00,5522.675470756986
2022-05-07 14:00:00,5523.920573308751
2022-05-07 15:00:00,5525.2857608312515
2022-05-07 16:00:00,5524.874875825942
2022-05-07 17:00:00,11300.832017546487
2022-05-07 18:00:00,11300.288537730958
2022-05-07 19:00:00,11303.914567147885
2022-05-07 20:00:00,11305.384182461148
2022-05-07 21:00:00,3332.801115762493
2022-05-07 22:00:00,3332.632732943765
2022-05-07 23:00:00,3333.4341157991466
2022-05-08 00:00:00,2784.4215343644123
2022-05-08 01:00:00,2784.7622686600025
2022-05-08 02:00:00,2785.19958669079
2022-05-08 03:00:00,2785.048480086809
2022-05-08 04:00:00,2786.490407655852
2022-05-08 05:00:00,2786.604657450589
2022-05-08 06:00:00,5498.708933459512
2022-05-08 07:00:00,5499.815291645
2022-05-08 08:00:00,5499.815440479577
2022-05-08 09:00:00,5538.305113232632
2022-05-08 10:00:00,5540.061714837283
2022-05-08 11:00:00,5540.970997507677
2022-05-08 12:00:00,5540.802375751757
2022-05-08 13:00:00,5541.676190070639
2022-05-08 14:00:00,5542.560563280068
2022-05-08 15:00:00,5542.954166709695
2022-05-08 16:00:00,5543.960460459384
2022-05-08 17:00:00,11336.890280154152
2022-05-08 18:00:00,11339.013880494529
2022-05-08 19:00:00,11340.749979710394
2022-05-08 20:00:00,11342.21374597874
2022-05-08 21:00:00,3343.845013542434
2022-05-08 22:00:00,3343.7586852015806
2022-05-08 23:00:00,3344.1242538264873
2022-05-09 00:00:00,4717.41247825134
2022-05-09 01:00:00,4718.963794991175
2022-05-09 02:00:00,4718.01505363505
2022-05-09 03:00:00,4720.852257123787
2022-05-09 04:00:00,4720.7275761649
2022-05-09 05:00:00,4722.191599749712
2022-05-09 06:00:00,9334.239390918545
2022-05-09 07:00:00,9336.135202295129
2022-05-09 08:00:00,9337.571150674969
2022-05-09 09:00:00,9404.711070275456
2022-05-09 10:00:00,9404.943109951304
2022-05-09 11:00:00,9406.572332977235
2022-05-09 12:00:00,9409.00438643018
2022-05-09 13:00:00,9409.071954107285
2022-05-09 14:00:00,9411.024838301537
2022-05-09 15:00:00,9412.047856463352
2022-05-09 16:00:00,9413.380750137496
2022-05-09 17:00:00,19266.8415807045
2022-05-09 18:00:00,19270.007560420247
2022-05-09 19:00:00,19272.21381395293
2022-05-09 20:00:00,19274.96928127719
2022-05-09 21:00:00,5669.957659214232
2022-05-09 22:00:00,5669.690383376907
2022-05-09 23:00:00,5671.452431649089
2022-05-10 00:00:00,4733.254041065082
2022-05-10 01:00:00,4734.129852043343
2022-05-10 02:00:00,4734.9878958511645
2022-05-10 03:00:00,4735.995970184597
2022-05-10 04:00:00,4736.646218413262
2022-05-10 05:00:00,4737.349531764999
2022-05-10 06:00:00,9365.80468986341
2022-05-10 07:00:00,9368.304795892302
2022-05-10 08:00:00,9368.85406545309
2022-05-10 09:00:00,9435.957063346006
2022-05-10 10:00:00,9437.370925638044
2022-05-10 11:00:00,9439.482725594733
2022-05-10 12:00:00,9439.624860913877
2022-05-10 13:00:00,9441.158176668387
2022-05-10 14:00:00,9442.972892786825
2022-05-10 15:00:00,9442.680779720158
2022-05-10 16:00:00,9444.86244015698
2022-05-10 17:00:00,19331.39720822414
2022-05-10 18:00:00,19332.850055008996
2022-05-10 19:00:00,19337.099889296816
2022-05-10 20:00:00,19339.130964773878
2022-05-10 21:00:00,5688.181804890331
2022-05-10 22:00:00,5689.260507454801
2022-05-10 23:00:00,5689.295089613683
2022-05-11 00:00:00,4749.01975184641
2022-05-11 01:00:00,4750.524237753988
2022-05-11 02:00:00,4749.428348576914
2022-05-11 03:00:00,4751.27867719906
2022-05-11 04:00:00,4751.066774481861
2022-05-11 05:00:00,4751.610304497155
2022-05-11 06:00:00,9398.287684951018
2022-05-11 07:00:00,9398.238827949948
2022-05-11 08:00:00,9399.840998256695
2022-05-11 09:00:00,9468.28753943972
2022-05-11 10:00:00,9468.89458671562
2022-05-11 11:00:00,9470.534055934737
2022-05-11 12:00:00,9470.765771452563
2022-05-11 13:00:00,9471.901678361093
2022-05-11 14:00:00,9473.956850731895
2022-05-11 15:00:00,9475.104514792043
2022-05-11 16:00:00,9476.120595320046
2022-05-11 17:00:00,19394.346583359646
2022-05-11 18:00:00,19397.537253551476
2022-05-11 19:00:00,19400.30604023309
2022-05-11 20:00:00,19403.34019891308
2022-05-11 21:00:00,5706.113475048023
2022-05-11 22:00:00,5707.891119024863
2022-05-11 23:00:00,5708.25588861001
2022-05-12 00:00:00,4765.078660464585
2022-05-12 01:00:00,4765.5632898978465
2022-05-12 02:00:00,4766.390994755928
2022-05-12 03:00:00,4766.660309734424
2022-05-12 04:00:00,4767.407611345793
2022-05-12 05:00:00,4768.800814025549
2022-05-12 06:00:00,9428.13415303667
2022-05-12 07:00:00,9429.276192457697
2022-05-12 08:00:00,9430.125733715942
2022-05-12 09:00:00,9499.233203178555
2022-05-12 10:00:00,9500.068169421485
2022-05-12 11:00:00,9501.032696732631
2022-05-12 12:00:00,9502.48408674127
2022-05-12 13:00:00,9502.863684901851
2022-05-12 14:00:00,9504.461809055108
2022-05-12 15:00:00,9506.730642652503
2022-05-12 16:00:00,9508.463523563762
2022-05-12 17:00:00,19457.52058089919
2022-05-12 18:00:00,19461.538143033424
2022-05-12 19:00:00,19463.81888462411
2022-05-12 20:00:00,19465.9445392015
2022-05-12 21:00:00,5725.280135237107
2022-05-12 22:00:00,5724.909989594207
2022-05-12 23:00:00,5727.408595154868
2022-05-13 00:00:00,4779.997265932645
2022-05-13 01:00:00,4781.508339591441
2022-05-13 02:00:00,4781.2117662693445
2022-05-13 03:00:00,4783.177821713339
2022-05-13 04:00:00,4781.986698427157
2022-05-13 05:00:00,4783.657679367166
2022-05-13 06:00:00,9459.533241419107
2022-05-13 07:00:00,9461.154618998937
2022-05-13 08:00:00,9463.022435300012
2022-05-13 09:00:00,9528.910196188792
2022-05-13 10:00:00,9531.16355003834
2022-05-13 11:00:00,9532.46933990287
2022-05-13 12:00:00,9533.25348297939
2022-05-13 13:00:00,9535.80385449057
2022-05-13 14:00:00,9537.03661624159
2022-05-13 15:00:00,9538.725493471211
2022-05-13 16:00:00,9539.554916101004
2022-05-13 17:00:00,19524.575466176768
2022-05-13 18:00:00,19526.294668912593
2022-05-13 19:00:00,19528.383942329117
2022-05-13 20:00:00,19531.705589140074
2022-05-13 21:00:00,5744.8338537561185
2022-05-13 22:00:00,5746.279212258721
2022-05-13 23:00:00,5746.398729927222
2022-05-14 00:00:00,2840.9330213641215
2022-05-14 01:00:00,2839.668529277898
2022-05-14 02:00:00,2840.6454207975607
2022-05-14 03:00:00,2840.5148825496317
2022-05-14 04:00:00,2840.047944391637
2022-05-14 05:00:00,2842.895994225151
2022-05-14 06:00:00,5609.311713457223
2022-05-14 07:00:00,5609.323434533553
2022-05-14 08:00:00,5609.656689695639
2022-05-14 09:00:00,5648.421356524714
2022-05-14 10:00:00,5650.005158004815
2022-05-14 11:00:00,5651.465838153987
2022-05-14 12:00:00,5651.911682398953
2022-05-14 13:00:00,5652.3890695625
2022-05-14 14:00:00,5653.798994537516
2022-05-14 15:00:00,5653.44834917653
2022-05-14 16:00:00,5654.272581663278
2022-05-14 17:00:00,11565.037019374402
2022-05-14 18:00:00,11565.652149862
2022-05-14 19:00:00,11569.111843274732
2022-05-14 20:00:00,11570.459009341355
2022-05-14 21:00:00,3410.0334701377988
2022-05-14 22:00:00,3410.863423256278
2022-05-14 23:00:00,3411.0974242681973
2022-05-15 00:00:00,2849.534739500913
2022-05-15 01:00:00,2849.912464265987
2022-05-15 02:00:00,2850.3551653643754
2022-05-15 03:00:00,2851.1853735181962
2022-05-15 04:00:00,2850.892461979449
2022-05-15 05:00:00,2851.238920356708
2022-05-15 06:00:00,5627.103710695872
2022-05-15 07:00:00,5627.646745137198
2022-05-15 08:00:00,5628.991092366602
2022-05-15 09:00:00,5668.4091309913665
2022-05-15 10:00:00,5670.2810170052835
2022-05-15 11:00:00,5671.2716839430195
2022-05-15 12:00:00,5671.833055781416
2022-05-15 13:00:00,5670.874777139642
2022-05-15 14:00:00,5672.028741188584
2022-05-15 15:00:00,5672.555723090209
2022-05-15 16:00:00,5673.40492449406
2022-05-15 17:00:00,11601.793942782291
2022-05-15 18:00:00,11604.780191620433
2022-05-15 19:00:00,11607.44225466479
2022-05-15 20:00:00,11609.29795808303
2022-05-15 21:00:00,3422.0328184354853
2022-05-15 22:00:00,3422.651617691656
2022-05-15 23:00:00,3422.8692576800177
2022-05-16 00:00:00,4828.449366950058
2022-05-16 01:00:00,4828.198528209661
2022-05-16 02:00:00,4828.779525516567
2022-05-16 03:00:00,4829.733527471798
2022-05-16 04:00:00,4829.914471243057
2022-05-16 05:00:00,4831.322045728994
2022-05-16 06:00:00,9553.125891900138
2022-05-16 07:00:00,9554.73769436745
2022-05-16 08:00:00,9557.087612197354
2022-05-16 09:00:00,9625.77310806597
2022-05-16 10:00:00,9627.011398441104
2022-05-16 11:00:00,9627.563024542886
2022-05-16 12:00:00,9628.053222744365
2022-05-16 13:00:00,9630.041425275576
2022-05-16 14:00:00,9631.677042385692
2022-05-16 15:00:00,9632.63462884374
2022-05-16 16:00:00,9633.36722263256
2022-05-16 17:00:00,19717.10350877361
2022-05-16 18:00:00,19721.522916410842
2022-05-16 19:00:00,19722.368069433633
2022-05-16 20:00:00,19725.312113149874
2022-05-16 21:00:00,5801.69127154889
